dc_key,objectid,psa,dispatch_date_time,dispatch_date,dispatch_time,hour_,dc_dist,location_block,ucr_general,text_general_code,point_x,point_y,lat,lng,zipcode
201925092925,40817649,1,2019-11-15 12:01:00,2019-11-15,12:01:00,12.0,25,1300 BLOCK W LYCOMING ST,500,Burglary Residential,-75.14780172,40.0150087,40.0150087,-75.14780172,19124
201907009279,34329029,1,2019-04-10 19:44:00,2019-04-10,19:44:00,19.0,7,1800 BLOCK EVARTS ST,500,Burglary Residential,-75.04936754,40.07200818,40.07200818,-75.04936754,19140
201912078853,38987760,2,2019-09-10 17:03:00,2019-09-10,17:03:00,17.0,12,7000 BLOCK WHEELER ST,500,Burglary Residential,-75.23978075,39.91692247,39.91692247,-75.23978075,19152
201939077882,38920664,1,2019-09-08 00:39:00,2019-09-08,00:39:00,0.0,39,5500 BLOCK WISSAHICKON AVE,500,Burglary Residential,-75.18265584,40.026576299999995,40.026576299999995,-75.18265584,19142
201903000318,31711830,2,2019-01-02 09:10:00,2019-01-02,09:10:00,9.0,3,1400 BLOCK S HANCOCK ST,500,Burglary Residential,-75.14753078,39.93022647,39.93022647,-75.14753078,19144
201935023827,33674774,2,2019-03-19 11:26:00,2019-03-19,11:26:00,11.0,35,4500 BLOCK N HICKS ST,500,Burglary Residential,-75.15045387,40.02296067,40.02296067,-75.15045387,19147
201919109998,41452650,2,2019-12-09 16:59:00,2019-12-09,16:59:00,17.0,19,5400 BLOCK W THOMPSON ST,500,Burglary Residential,-75.23092108,39.97240088,39.97240088,-75.23092108,19140
201907031561,41386371,3,2019-12-05 20:34:00,2019-12-05,20:34:00,20.0,7,500 BLOCK SOMERTON AVE,500,Burglary Residential,-75.01633075,40.12194672,40.12194672,-75.01633075,19131
201922100888,40700344,2,2019-11-11 12:08:00,2019-11-11,12:08:00,12.0,22,2400 BLOCK N 25TH ST,500,Burglary Residential,-75.17323486,39.99244992,39.99244992,-75.17323486,19116
201924051718,36023520,1,2019-06-06 01:25:00,2019-06-06,01:25:00,1.0,24,1100 BLOCK E TIOGA ST,500,Burglary Residential,-75.10825329999999,40.00052871,40.00052871,-75.10825329999999,19132
201922000563,31735682,1,2019-01-02 22:52:00,2019-01-02,22:52:00,22.0,22,2200 BLOCK N PARK AVE,500,Burglary Residential,-75.15481338,39.98684131,39.98684131,-75.15481338,19134
201915024746,33617526,1,2019-03-17 15:04:00,2019-03-17,15:04:00,15.0,15,4500 BLOCK DITMAN ST,500,Burglary Residential,-75.08132379,40.01072412,40.01072412,-75.08132379,19132
201919048412,36000573,3,2019-06-06 12:18:00,2019-06-06,12:18:00,12.0,19,2200 BLOCK GEORGES LN,500,Burglary Residential,-75.23187568,39.99003319,39.99003319,-75.23187568,19124
201926015238,34480705,3,2019-04-16 14:16:00,2019-04-16,14:16:00,14.0,26,2500 BLOCK AMBER ST,500,Burglary Residential,-75.12515308,39.98432002,39.98432002,-75.12515308,19131
201922077405,38729045,1,2019-09-02 07:41:00,2019-09-02,07:41:00,7.0,22,1700 BLOCK MONUMENT ST,500,Burglary Residential,-75.16266312,39.98299386,39.98299386,-75.16266312,19125
201925019353,33449704,3,2019-03-11 17:29:00,2019-03-11,17:29:00,17.0,25,2800 BLOCK N FRONT ST,500,Burglary Residential,-75.13059571,39.9925871,39.9925871,-75.13059571,19121
201939103694,41328532,3,2019-12-04 15:26:00,2019-12-04,15:26:00,15.0,39,2700 BLOCK N RINGGOLD ST,500,Burglary Residential,-75.17103341,39.99718917,39.99718917,-75.17103341,19133
201917037866,38228579,3,2019-08-16 11:29:00,2019-08-16,11:29:00,11.0,17,1700 BLOCK S CHADWICK ST,500,Burglary Residential,-75.17289927,39.92960704,39.92960704,-75.17289927,19132
201912043546,35821395,2,2019-05-31 13:23:00,2019-05-31,13:23:00,13.0,12,2100 BLOCK S 65TH ST,500,Burglary Residential,-75.23514167,39.92632914,39.92632914,-75.23514167,19145
201926013329,34092492,3,2019-04-03 16:41:00,2019-04-03,16:41:00,16.0,26,1000 BLOCK E COLUMBIA AVE,500,Burglary Residential,-75.12988129,39.96902849,39.96902849,-75.12988129,19142
201919035820,34860806,2,2019-04-29 16:27:00,2019-04-29,16:27:00,16.0,19,1400 BLOCK N HOBART ST,500,Burglary Residential,-75.2376691,39.97436883,39.97436883,-75.2376691,19125
201926025087,36349814,2,2019-06-18 07:41:00,2019-06-18,07:41:00,7.0,26,1800 BLOCK N HOWARD ST,500,Burglary Residential,-75.13471871,39.97783973,39.97783973,-75.13471872,19131
201922001610,31806932,4,2019-01-06 09:18:00,2019-01-06,09:18:00,9.0,22,2400 BLOCK W THOMPSON ST,500,Burglary Residential,-75.17566636,39.97531364,39.97531364,-75.17566636,19122
201935025967,33863273,3,2019-03-25 22:16:00,2019-03-25,22:16:00,22.0,35,5600 BLOCK OGONTZ AVE C34,500,Burglary Residential,-75.15008061,40.03900549,40.03900549,-75.15008061,19121
201902037566,36827063,1,2019-07-05 10:30:00,2019-07-05,10:30:00,10.0,2,900 BLOCK ANCHOR ST,500,Burglary Residential,-75.08824767,40.03324282,40.03324282,-75.08824767,19141
201935022450,33574032,1,2019-03-15 00:31:00,2019-03-15,00:31:00,0.0,35,300 BLOCK E OLNEY AVE,500,Burglary Residential,-75.11490756,40.03449972,40.03449972,-75.11490756,19124
201915126456,41364503,1,2019-12-05 11:21:00,2019-12-05,11:21:00,11.0,15,4100 BLOCK PAUL ST,500,Burglary Residential,-75.08960914,40.00657945,40.00657945,-75.08960914,19120
201917003339,32255934,2,2019-01-24 15:13:00,2019-01-24,15:13:00,15.0,17,1500 BLOCK S STANLEY ST,500,Burglary Residential,-75.19519795,39.93485255,39.93485255,-75.19519795,19124
201919107889,41252895,1,2019-12-01 19:00:00,2019-12-01,19:00:00,19.0,19,7000 BLOCK WOODBINE AVE,500,Burglary Residential,-75.26125951,39.97899197,39.97899197,-75.26125951,19146
201903072444,39721039,2,2019-10-05 00:23:00,2019-10-05,00:23:00,0.0,3,1300 BLOCK S 05TH ST,500,Burglary Residential,-75.15319541,39.93111159,39.93111159,-75.15319541,19151
201922084350,39346675,1,2019-09-22 06:56:00,2019-09-22,06:56:00,6.0,22,1900 BLOCK N GRATZ ST,500,Burglary Residential,-75.16417403,39.98348382,39.98348382,-75.16417403,19148
201924124520,41943575,2,2019-12-27 13:38:00,2019-12-27,13:38:00,13.0,24,500 BLOCK E CAMBRIA ST,500,Burglary Residential,-75.12136307,39.99278106,39.99278106,-75.12136307,19121
201919093194,40055454,1,2019-10-16 21:06:00,2019-10-16,21:06:00,21.0,19,200 BLOCK N AVONDALE ST,500,Burglary Residential,-75.24857974,39.96723251,39.96723251,-75.24857974,19134
201917007140,32940597,1,2019-02-21 15:12:00,2019-02-21,15:12:00,15.0,17,2600 BLOCK CHRISTIAN ST,500,Burglary Residential,-75.18684729,39.94262613,39.94262613,-75.1868473,19139
201919043014,35529702,2,2019-05-20 22:48:00,2019-05-20,22:48:00,22.0,19,1400 BLOCK N 52ND ST,500,Burglary Residential,-75.22666919,39.97618213,39.97618213,-75.22666919,19146
201922004107,32035982,1,2019-01-14 17:44:00,2019-01-14,17:44:00,17.0,22,1900 BLOCK N GRATZ ST,500,Burglary Residential,-75.16441117,39.98290295,39.98290295,-75.16441117,19131
201939062384,37453209,1,2019-07-22 14:14:00,2019-07-22,14:14:00,14.0,39,400 BLOCK W STAFFORD ST,500,Burglary Residential,-75.1830671,40.02905292,40.02905292,-75.1830671,19121
201939041082,35502841,1,2019-05-20 13:22:00,2019-05-20,13:22:00,13.0,39,5200 BLOCK GERMANTOWN AVE,500,Burglary Residential,-75.16793364,40.03157785,40.03157785,-75.16793364,19144
201912011954,32784902,1,2019-02-14 18:38:00,2019-02-14,18:38:00,18.0,12,7800 BLOCK VENUS PL,500,Burglary Residential,-75.24880043,39.90683821,39.90683821,-75.24880043,19118
201922085821,39472806,4,2019-09-26 03:00:00,2019-09-26,03:00:00,3.0,22,2800 BLOCK W OXFORD ST,500,Burglary Residential,-75.18178766,39.98036557,39.98036557,-75.18178766,19153
201918038530,35124231,3,2019-05-07 22:04:00,2019-05-07,22:04:00,22.0,18,200 BLOCK S 46TH ST,500,Burglary Residential,-75.21376098,39.95526884,39.95526884,-75.21376098,19121
201902017663,34028072,1,2019-04-01 09:36:00,2019-04-01,09:36:00,9.0,2,5500 BLOCK MIRIAM RD,500,Burglary Residential,-75.09035815,40.02990142,40.02990142,-75.09035815,19139
201924092789,39294246,2,2019-09-20 08:31:00,2019-09-20,08:31:00,8.0,24,3000 BLOCK ROSEHILL ST,500,Burglary Residential,-75.12457979,39.99514699,39.99514699,-75.12457979,19124
201905020160,40720781,2,2019-11-11 13:31:00,2019-11-11,13:31:00,13.0,5,4700 BLOCK SMICK ST,500,Burglary Residential,-75.23007118,40.03202793,40.03202793,-75.23007118,19134
201903080498,40497640,1,2019-11-03 02:38:00,2019-11-03,02:38:00,2.0,3,700 BLOCK S FRONT ST,500,Burglary Residential,-75.14468353,39.9379651,39.9379651,-75.14468353,19127
201915109232,40169736,3,2019-10-22 14:11:00,2019-10-22,14:11:00,14.0,15,2900 BLOCK LONGSHORE AVE,500,Burglary Residential,-75.05695924,40.03751434,40.03751434,-75.05695924,19148
201912047760,36161143,4,2019-06-12 04:06:00,2019-06-12,04:06:00,4.0,12,5600 BLOCK MALCOLM ST,500,Burglary Residential,-75.23325602,39.94202795,39.94202795,-75.23325602,19149
201914004109,31968434,1,2019-01-12 22:42:00,2019-01-12,22:42:00,22.0,14,1500 BLOCK E TULPEHOCKEN ST,500,Burglary Residential,-75.16245139,40.05941802,40.05941802,-75.16245139,19143
201916059833,41545159,1,2019-12-11 20:14:00,2019-12-11,20:14:00,20.0,16,3700 BLOCK HAMILTON ST,500,Burglary Residential,-75.196658,39.96162711,39.96162711,-75.196658,19138
201924041600,35196579,2,2019-05-10 12:28:00,2019-05-10,12:28:00,12.0,24,3100 BLOCK G ST,500,Burglary Residential,-75.1156872,39.99589984,39.99589984,-75.1156872,19104
201922024724,33888768,3,2019-03-27 12:45:00,2019-03-27,12:45:00,12.0,22,1800 BLOCK HARLAN ST,500,Burglary Residential,-75.16578097,39.97575605,39.97575605,-75.16578097,19134
201909039641,39359980,3,2019-09-23 00:39:00,2019-09-23,00:39:00,0.0,9,2800 BLOCK POPLAR ST,500,Burglary Residential,-75.18346389,39.9731471,39.9731471,-75.18346389,19121
201922085673,39446030,1,2019-09-25 18:24:00,2019-09-25,18:24:00,18.0,22,1500 BLOCK W SERGEANT ST,500,Burglary Residential,-75.15729951,39.99191275,39.99191275,-75.15729951,19130
201917033432,37504124,2,2019-07-24 17:10:00,2019-07-24,17:10:00,17.0,17,1500 BLOCK S 26TH ST,500,Burglary Residential,-75.1879557,39.93402102,39.93402102,-75.1879557,19132
201902061605,40524909,2,2019-11-04 13:14:00,2019-11-04,13:14:00,13.0,2,600 BLOCK LEVICK ST,500,Burglary Residential,-75.09200521,40.04752211,40.0475221,-75.09200521,19146
201914066138,37375698,4,2019-07-19 19:21:00,2019-07-19,19:21:00,19.0,14,7900 BLOCK STENTON AVE,500,Burglary Residential,-75.19362351,40.07565877,40.07565877,-75.19362351,19111
201914026890,33832245,3,2019-03-25 06:15:00,2019-03-25,06:15:00,6.0,14,6800 BLOCK QUINCY ST,500,Burglary Residential,-75.18925617,40.05032861,40.05032861,-75.18925617,19118
201922013834,32835682,1,2019-02-16 18:41:00,2019-02-16,18:41:00,18.0,22,1800 BLOCK W BERKS ST,500,Burglary Residential,-75.16505518,39.98268543,39.98268543,-75.16505519,19119
201908027075,37819560,1,2019-08-03 16:21:00,2019-08-03,16:21:00,16.0,8,4400 BLOCK CARWITHAN RD,500,Burglary Residential,-75.00587672,40.05011384,40.05011383,-75.00587672,19121
201939098301,40830084,2,2019-11-16 13:27:00,2019-11-16,13:27:00,13.0,39,1700 BLOCK DOUNTON ST,500,Burglary Residential,-75.15507779,40.01747237,40.01747237,-75.15507779,19136
201909013704,34195977,1,2019-04-06 16:02:00,2019-04-06,16:02:00,16.0,9,100 BLOCK S BEECHWOOD ST,500,Burglary Residential,-75.1766655,39.95134885,39.95134885,-75.1766655,19140
201905017194,39573822,3,2019-09-30 11:40:00,2019-09-30,11:40:00,11.0,5,8200 BLOCK HENRY AVE,500,Burglary Residential,-75.23559137,40.06039176,40.06039176,-75.23559137,19103
201915072190,37312062,1,2019-07-17 19:40:00,2019-07-17,19:40:00,19.0,15,1100 BLOCK HARRISON ST,500,Burglary Residential,-75.08800467,40.02248003,40.02248003,-75.08800467,19128
201917033774,37575032,1,2019-07-26 04:31:00,2019-07-26,04:31:00,4.0,17,2600 BLOCK ELLSWORTH ST,500,Burglary Residential,-75.18704792,39.93931459,39.93931459,-75.18704792,19124
201901001861,32019821,1,2019-01-15 03:49:00,2019-01-15,03:49:00,3.0,1,2100 BLOCK S BOUVIER ST,500,Burglary Residential,-75.17548807,39.92509523,39.92509523,-75.17548807,19146
201903008802,32644937,2,2019-02-09 11:26:00,2019-02-09,11:26:00,11.0,3,1600 BLOCK S 04TH ST,500,Burglary Residential,-75.15242217,39.92732396,39.92732396,-75.15242217,19145
201903086511,41085856,1,2019-11-25 18:42:00,2019-11-25,18:42:00,18.0,3,100 BLOCK SOUTH ST,500,Burglary Residential,-75.14499548,39.94114558,39.94114558,-75.14499548,19148
201915043943,35104928,3,2019-05-07 10:30:00,2019-05-07,10:30:00,10.0,15,3100 BLOCK FANSHAWE ST,500,Burglary Residential,-75.05565135,40.03202565,40.03202565,-75.05565136,19106
201905020579,40885522,2,2019-11-17 18:45:00,2019-11-17,18:45:00,18.0,5,100 BLOCK GREEN LN,500,Burglary Residential,-75.22437164,40.02891989,40.02891989,-75.22437164,19149
201918041767,35438976,1,2019-05-18 00:31:00,2019-05-18,00:31:00,0.0,18,5700 BLOCK WALNUT ST,500,Burglary Residential,-75.23625321,39.95825119,39.95825119,-75.23625321,19127
201902023784,34875817,2,2019-04-29 22:39:00,2019-04-29,22:39:00,22.0,2,500 BLOCK VAN KIRK ST,500,Burglary Residential,-75.10131833,40.04319826,40.04319825,-75.10131833,19139
201902024634,34993119,3,2019-05-04 00:18:00,2019-05-04,00:18:00,0.0,2,2300 BLOCK SHELMIRE AVE,500,Burglary Residential,-75.05697383,40.05091357,40.05091357,-75.05697383,19120
201919091769,39932511,3,2019-10-13 15:46:00,2019-10-13,15:46:00,15.0,19,5300 BLOCK W BERKS ST,500,Burglary Residential,-75.23017207,39.98620406,39.98620406,-75.23017207,19152
201915067377,36829623,3,2019-07-05 03:06:00,2019-07-05,03:06:00,3.0,15,7000 BLOCK MARSDEN ST,500,Burglary Residential,-75.04068454,40.02802274,40.02802273,-75.04068454,19131
201939018067,33200701,3,2019-03-01 21:27:00,2019-03-01,21:27:00,21.0,39,2800 BLOCK N STILLMAN ST,500,Burglary Residential,-75.17259761,39.99800609,39.99800609,-75.17259761,19135
201902032270,36076377,2,2019-06-08 23:26:00,2019-06-08,23:26:00,23.0,2,400 BLOCK E CHELTENHAM AVE,500,Burglary Residential,-75.10612059,40.04399493,40.04399493,-75.10612059,19132
201902007360,32633150,1,2019-02-08 18:53:00,2019-02-08,18:53:00,18.0,2,6700 BLOCK KINDRED ST,500,Burglary Residential,-75.07028732,40.0425999,40.0425999,-75.07028732,19012
201922106051,41221089,4,2019-12-01 07:57:00,2019-12-01,07:57:00,7.0,22,1600 BLOCK N NEWKIRK ST,500,Burglary Residential,-75.18096109999999,39.98126789,39.98126789,-75.18096109999999,19149
201926037781,38770457,2,2019-09-03 10:23:00,2019-09-03,10:23:00,10.0,26,200 BLOCK W GEORGE ST,500,Burglary Residential,-75.14068943,39.96753783,39.96753783,-75.14068943,19121
201935107451,41127151,3,2019-11-27 13:11:00,2019-11-27,13:11:00,13.0,35,5900 BLOCK N BEECHWOOD ST,500,Burglary Residential,-75.15735785,40.04510153,40.04510153,-75.15735785,19123
201925088041,40359725,1,2019-10-29 16:08:00,2019-10-29,16:08:00,16.0,25,600 BLOCK W ANNSBURY ST,500,Burglary Residential,-75.13693261,40.0204799,40.02047989,-75.13693261,19138
201902071031,41970312,2,2019-12-27 20:05:00,2019-12-27,20:05:00,20.0,2,500 BLOCK HILL CREEK PARK,500,Burglary Residential,-75.11115321,40.03559636,40.03559636,-75.11115321,19140
201907000033,31690652,2,2019-01-01 07:07:00,2019-01-01,07:07:00,7.0,7,2100 BLOCK GRANT AVE,500,Burglary Residential,-75.03109470000001,40.08208118,40.08208118,-75.03109470000001,19115
201919028201,34186440,2,2019-04-06 14:14:00,2019-04-06,14:14:00,14.0,19,200 BLOCK N 54TH ST,500,Burglary Residential,-75.22791078,39.96372324,39.96372324,-75.22791078,19131
201914097169,40171138,4,2019-10-21 19:18:00,2019-10-21,19:18:00,19.0,14,0 BLOCK E DURHAM ST,500,Burglary Residential,-75.18875877,40.06005099,40.06005099,-75.18875877,19119
201905002528,32638106,2,2019-02-09 08:53:00,2019-02-09,08:53:00,8.0,5,200 BLOCK GREENOUGH ST,500,Burglary Residential,-75.22556468,40.03217037,40.03217037,-75.22556468,19127
201918013022,32856170,1,2019-02-17 13:43:00,2019-02-17,13:43:00,13.0,18,6100 BLOCK SPRUCE ST,500,Burglary Residential,-75.24559558,39.95706556,39.95706555,-75.24559558,19139
201914081476,38712400,2,2019-08-31 19:09:00,2019-08-31,19:09:00,19.0,14,300 BLOCK E UPSAL ST,500,Burglary Residential,-75.17904775,40.05259465,40.05259465,-75.17904775,19119
201924123481,41823748,1,2019-12-22 20:55:00,2019-12-22,20:55:00,20.0,24,4000 BLOCK DUNGAN ST,500,Burglary Residential,-75.10179539,40.00795487,40.00795487,-75.10179539,19124
201905009539,35880156,1,2019-06-02 16:33:00,2019-06-02,16:33:00,16.0,5,5400 BLOCK HERMIT TER,500,Burglary Residential,-75.20364694,40.02408326,40.02408326,-75.20364694,19128
201916055521,40712800,2,2019-11-10 18:12:00,2019-11-10,18:12:00,18.0,16,4100 BLOCK CAMBRIDGE ST,500,Burglary Residential,-75.20766886,39.97306301,39.97306301,-75.20766886,19104
201908028885,38342505,2,2019-08-19 21:04:00,2019-08-19,21:04:00,21.0,8,3600 BLOCK GLENN ST,500,Burglary Residential,-74.99890762,40.07276702,40.07276702,-74.99890762,19114
201902045587,38198547,2,2019-08-15 16:13:00,2019-08-15,16:13:00,16.0,2,500 BLOCK 1\2 E CHELTENHAM AVE,500,Burglary Residential,-75.10138366,40.04140745,40.04140745,-75.10138366,19012
201926034221,38088447,3,2019-08-12 15:47:00,2019-08-12,15:47:00,15.0,26,2200 BLOCK E SUSQUEHANNA AVE,500,Burglary Residential,-75.12889696,39.97887233,39.97887233,-75.12889697,19125
201925056818,37115130,4,2019-07-11 15:51:00,2019-07-11,15:51:00,15.0,25,3100 BLOCK N 08TH ST,500,Burglary Residential,-75.14347006,39.99998509,39.99998509,-75.14347006,19133
201918043106,35540431,3,2019-05-22 07:31:00,2019-05-22,07:31:00,7.0,18,4537-39 OSAGE AVE,500,Burglary Residential,-75.21434283,39.9513266,39.9513266,-75.21434283,19143
201926037769,38781676,3,2019-09-03 09:42:00,2019-09-03,09:42:00,9.0,26,2600 BLOCK BRADDOCK ST,500,Burglary Residential,-75.12490651,39.98648055,39.98648055,-75.12490652,19125
201925060447,37496087,4,2019-07-24 13:02:00,2019-07-24,13:02:00,13.0,25,2800 BLOCK N 13TH ST,500,Burglary Residential,-75.15173867,39.99639775,39.99639775,-75.15173867,19133
201924048010,35703252,1,2019-05-27 16:11:00,2019-05-27,16:11:00,16.0,24,4300 BLOCK GLENDALE ST,500,Burglary Residential,-75.10034852,40.0128193,40.0128193,-75.10034852,19124
201925096295,41131250,4,2019-11-27 14:02:00,2019-11-27,14:02:00,14.0,25,700 BLOCK W INDIANA AVE,500,Burglary Residential,-75.14291149,39.99719322,39.99719322,-75.1429115,19133
201926046964,40379929,3,2019-10-29 08:19:00,2019-10-29,08:19:00,8.0,26,2100 BLOCK E YORK ST,500,Burglary Residential,-75.12820826,39.9820224,39.9820224,-75.12820826,19125
201922105572,41177020,2,2019-11-29 09:13:00,2019-11-29,09:13:00,9.0,22,3400 BLOCK RIDGE AVE,500,Burglary Residential,-75.18749675,39.99582259,39.99582259,-75.18749675,19132
201919065787,37618908,2,2019-07-28 13:58:00,2019-07-28,13:58:00,13.0,19,5600 BLOCK RACE ST,500,Burglary Residential,-75.23225399,39.96404881,39.96404881,-75.23225399,19139
201925094130,40916924,1,2019-11-19 16:52:00,2019-11-19,16:52:00,16.0,25,4300 BLOCK N 07TH ST,500,Burglary Residential,-75.13851340000001,40.01716135,40.01716135,-75.13851340000001,19140
201925088678,40446137,2,2019-10-31 19:38:00,2019-10-31,19:38:00,19.0,25,100 BLOCK E COURTLAND ST,500,Burglary Residential,-75.1233135,40.01975332,40.01975332,-75.1233135,19120
201939063811,37569461,1,2019-07-26 04:44:00,2019-07-26,04:44:00,4.0,39,2700 BLOCK N 29TH ST,500,Burglary Residential,-75.17847147,39.99780261,39.99780261,-75.17847147,19132
201922008798,32393300,4,2019-01-30 12:35:00,2019-01-30,12:35:00,12.0,22,3100 BLOCK CLIFFORD ST,500,Burglary Residential,-75.18624254,39.98308027,39.98308027,-75.18624254,19121
201916026181,35988160,2,2019-06-05 13:15:00,2019-06-05,13:15:00,13.0,16,0 BLOCK N 50TH ST,500,Burglary Residential,-75.22078317,39.95991618,39.95991618,-75.22078317,19139
201935113141,41669148,1,2019-12-17 13:25:00,2019-12-17,13:25:00,13.0,35,200 BLOCK SPARKS ST,500,Burglary Residential,-75.1254635,40.04464902,40.04464902,-75.1254635,19120
201922089127,39712277,2,2019-10-05 16:02:00,2019-10-05,16:02:00,16.0,22,2500 BLOCK N MARSTON ST,500,Burglary Residential,-75.17690883,39.99403516,39.99403516,-75.17690883,19132
201917039096,38431983,3,2019-08-23 16:37:00,2019-08-23,16:37:00,16.0,17,1200 BLOCK S 22ND ST,500,Burglary Residential,-75.18048417,39.93671994,39.93671994,-75.18048417,19146
201907022968,38813748,1,2019-09-04 16:58:00,2019-09-04,16:58:00,16.0,7,1800 BLOCK BENTON AVE,500,Burglary Residential,-75.04616659999999,40.07505095,40.07505095,-75.04616659999999,19152
201919029255,34274219,3,2019-04-09 13:32:00,2019-04-09,13:32:00,13.0,19,3900 BLOCK CITY AVE,500,Burglary Residential,-75.21066537,40.00856096,40.00856096,-75.21066537,19129-1712
201918044325,35652184,2,2019-05-25 15:45:00,2019-05-25,15:45:00,15.0,18,5400 BLOCK WEBSTER ST,500,Burglary Residential,-75.23293447,39.94919069,39.94919069,-75.23293447,19143
201914073115,37994724,2,2019-08-09 16:53:00,2019-08-09,16:53:00,16.0,14,6400 BLOCK CHEW AVE,500,Burglary Residential,-75.17743904,40.05318434,40.05318434,-75.17743904,19119
201935107440,41118540,2,2019-11-27 12:20:00,2019-11-27,12:20:00,12.0,35,900 BLOCK W FISHER AVE,500,Burglary Residential,-75.13804369,40.03276422,40.03276422,-75.13804369,19141
201909022974,36063379,1,2019-06-08 11:51:00,2019-06-08,11:51:00,11.0,9,2100 BLOCK WALNUT ST A,500,Burglary Residential,-75.17655356,39.95084067,39.95084067,-75.17655356,19103
201922056610,36757115,4,2019-07-02 07:41:00,2019-07-02,07:41:00,7.0,22,1500 BLOCK N MARSTON ST,500,Burglary Residential,-75.18009101,39.97884979,39.97884979,-75.18009102,19121
201915062239,36490176,1,2019-06-22 00:39:00,2019-06-22,00:39:00,0.0,15,4700 BLOCK TACONY ST,500,Burglary Residential,-75.07403155,40.00791391,40.00791391,-75.07403155,19137
201916021530,35286320,2,2019-05-13 00:29:00,2019-05-13,00:29:00,0.0,16,900 BLOCK N 42ND ST,500,Burglary Residential,-75.20827055,39.97052376,39.97052376,-75.20827055,19104
201905011472,36784686,3,2019-07-02 19:01:00,2019-07-02,19:01:00,19.0,5,8200 BLOCK HENRY AVE,500,Burglary Residential,-75.23559137,40.06039176,40.06039176,-75.23559137,19128
201922043430,35653956,1,2019-05-25 00:39:00,2019-05-25,00:39:00,0.0,22,1700 BLOCK W HUNTINGDON ST,500,Burglary Residential,-75.16077298,39.99307076,39.99307076,-75.16077298,19132
201924119686,41470494,3,2019-12-09 13:39:00,2019-12-09,13:39:00,13.0,24,3600 BLOCK ALMOND ST,500,Burglary Residential,-75.09349682,39.99084951,39.99084951,-75.09349682,19134
201907000766,31873382,1,2019-01-08 23:27:00,2019-01-08,23:27:00,23.0,7,8500 BLOCK RISING SUN AVE,500,Burglary Residential,-75.06821572,40.07809035,40.07809035,-75.06821572,19111
201909033891,38316179,3,2019-08-19 05:00:00,2019-08-19,05:00:00,5.0,9,2100 BLOCK GREEN ST,500,Burglary Residential,-75.17386936,39.96542864,39.96542864,-75.17386936,19130
201902069819,41758209,2,2019-12-20 13:04:00,2019-12-20,13:04:00,13.0,2,6700 BLOCK MARTINS MILL RD,500,Burglary Residential,-75.09257876,40.05502503,40.05502503,-75.09257876,19111
201926023647,36081581,2,2019-06-09 03:02:00,2019-06-09,03:02:00,3.0,26,900 BLOCK N FRONT ST,500,Burglary Residential,-75.1379287,39.96364056,39.96364056,-75.1379287,19120
201922106481,41279646,1,2019-12-02 21:25:00,2019-12-02,21:25:00,21.0,22,1600 BLOCK FONTAIN ST,500,Burglary Residential,-75.15999527,39.98456082,39.98456082,-75.15999527,19121
201909006887,32872555,2,2019-02-18 09:23:00,2019-02-18,09:23:00,9.0,9,100 BLOCK N 21ST ST,500,Burglary Residential,-75.17441537,39.95714164,39.95714164,-75.17441537,19130
201935022285,33537971,2,2019-03-14 14:16:00,2019-03-14,14:16:00,14.0,35,4500 BLOCK N 17TH ST,500,Burglary Residential,-75.15316007,40.02277036,40.02277036,-75.15316008,19140
201909014523,34315364,2,2019-04-11 16:11:00,2019-04-11,16:11:00,16.0,9,1900 BLOCK CHESTNUT ST 2621,500,Burglary Residential,-75.17265762,39.95200008,39.95200008,-75.17265762,19104
201914077461,38355416,4,2019-08-20 17:07:00,2019-08-20,17:07:00,17.0,14,8200 BLOCK TEMPLE RD,500,Burglary Residential,-75.17217022,40.07707414,40.07707414,-75.17217022,19150
201919016527,33128772,2,2019-02-27 17:17:00,2019-02-27,17:17:00,17.0,19,0 BLOCK N 62ND ST,500,Burglary Residential,-75.24449432,39.96323975,39.96323975,-75.24449433,19139
201926019656,35366898,3,2019-05-16 10:49:00,2019-05-16,10:49:00,10.0,26,200 BLOCK E GIRARD AVE 1FL,500,Burglary Residential,-75.13217868,39.96954794,39.96954794,-75.13217868,19125
201922060152,37171871,1,2019-07-12 21:15:00,2019-07-12,21:15:00,21.0,22,1400 BLOCK DIAMOND ST,500,Burglary Residential,-75.15785299,39.98485201,39.98485201,-75.15785299,19132:19133
201939038041,35225048,3,2019-05-10 20:07:00,2019-05-10,20:07:00,20.0,39,3100 BLOCK N 26TH ST,500,Burglary Residential,-75.17227714,40.00386462,40.00386462,-75.17227714,19132
201919033304,34654668,3,2019-04-22 09:09:00,2019-04-22,09:09:00,9.0,19,4900 BLOCK PARKSIDE AVE,500,Burglary Residential,-75.22510543,39.98764671,39.98764671,-75.22510543,19131
201915119813,40881954,3,2019-11-17 21:24:00,2019-11-17,21:24:00,21.0,15,7100 BLOCK ERDRICK ST,500,Burglary Residential,-75.04136482,40.03448929,40.03448929,-75.04136482,19135
201916058963,41347403,1,2019-12-05 15:20:00,2019-12-05,15:20:00,15.0,16,3900 BLOCK LANCASTER AVE,500,Burglary Residential,-75.2019274,39.96285165,39.96285165,-75.2019274,19151
201903060977,38555076,3,2019-08-26 19:21:00,2019-08-26,19:21:00,19.0,3,2400 BLOCK S CAMAC ST,500,Burglary Residential,-75.16737469,39.92000274,39.92000274,-75.16737469,19148
